file,class,method,variable,usage
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCalculateSoldTicket/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCreateNewOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCreateNewOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCreateNewOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testDeleteOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testDeleteOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testDeleteOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetOrderPrice/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetOrderPrice/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetOrderPrice/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testPayOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testPayOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testPayOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testQueryOrders/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testQueryOrders/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testQueryOrders/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testAddCreateNewOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testAddCreateNewOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testAddCreateNewOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,setUp/0,orderOtherController,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,setUp/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testModifyOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testModifyOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testModifyOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testUpdateOrder/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testUpdateOrder/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testUpdateOrder/0,orderService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute2/0,restTemplate,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute2/0,executeServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute2/0,requestEntity,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect1/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect1/0,restTemplate,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect1/0,executeServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect1/0,requestEntity,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute1/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute1/0,restTemplate,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute1/0,executeServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute1/0,requestEntity,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect2/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect2/0,restTemplate,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect2/0,executeServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect2/0,requestEntity,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,setUp/0,configController,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,setUp/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testUpdateConfig/0,configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testUpdateConfig/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testUpdateConfig/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testRetrieve/0,configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testRetrieve/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testRetrieve/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testDeleteConfig/0,configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testDeleteConfig/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testDeleteConfig/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testCreateConfig/0,configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testCreateConfig/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testCreateConfig/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testHome/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testQueryAll/0,configService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testQueryAll/0,response,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testQueryAll/0,mockMvc,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,"sleuthTracer/6[org.myproject.ms.monitoring.Sampler,java.util.Random,org.myproject.ms.monitoring.ItemNamer,org.myproject.ms.monitoring.lgger.ItemLogger,org.myproject.ms.monitoring.ItemReporter,org.myproject.ms.monitoring.ChainKeys]",properties,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"addMoney/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"addMoney/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"createAccount/2[inside_payment.entity.AccountInfo,inside_payment.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"createAccount/2[inside_payment.entity.AccountInfo,inside_payment.controller.HttpHeaders]",LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"payDifference/2[inside_payment.entity.PaymentInfo,inside_payment.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"payDifference/2[inside_payment.entity.PaymentInfo,inside_payment.controller.HttpHeaders]",LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"pay/2[inside_payment.entity.PaymentInfo,inside_payment.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"drawBack/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"drawBack/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAddMoney/1[inside_payment.controller.HttpHeaders],service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAddMoney/1[inside_payment.controller.HttpHeaders],LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAccount/1[inside_payment.controller.HttpHeaders],service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAccount/1[inside_payment.controller.HttpHeaders],LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryPayment/1[inside_payment.controller.HttpHeaders],service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryPayment/1[inside_payment.controller.HttpHeaders],LOGGER,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-service/src/main/java/fdse/microservice/init/InitData.java,fdse.microservice.init.InitData,run/1[java.lang.String[]],service,13
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetTransferSearch/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetTransferSearch/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetTransferSearch/0,travelPlanServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetQuickest/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetQuickest/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetQuickest/0,travelPlanServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetCheapest/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetCheapest/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetCheapest/0,travelPlanServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetMinStation/0,headers,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetMinStation/0,restTemplate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetMinStation/0,travelPlanServiceImpl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,hashCode/0,id,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,coachNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,travelDate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,boughtDate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,seatClass,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,price,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,from,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,trainNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,to,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,seatNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,differenceMoney,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,Order/0,status,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],accountId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],coachNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],documentType,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],contactsDocumentNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],seatClass,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],price,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],from,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],trainNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],to,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],contactsName,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],seatNumber,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Order.java,edu.fudan.common.entity.Order,equals/1[java.lang.Object],status,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/entity/Money.java,inside_payment.entity.Money,Money/0,money,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/entity/Money.java,inside_payment.entity.Money,Money/0,userId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/main/java/other/config/SecurityConfig.java,other.config.SecurityConfig,configure/1[other.config.HttpSecurity],orderOther,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/main/java/other/config/SecurityConfig.java,other.config.SecurityConfig,configure/1[other.config.HttpSecurity],admin,5
