file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/main/java/travelplan/config/SecurityConfig.java,travelplan.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,class,21,23,2,21,21,1,0,25,0,0.04761905,0.9047619,0.9047619,21,0,21,0,0,0,21,0,0,0,2,1,0,1,0,1,1,0,0,87,21,0,0,0,0,63,0,1,0,2,0,0,0,0,49,1,20
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/TripAllDetail.java,edu.fudan.common.entity.TripAllDetail,class,5,12,7,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,class,7,8,1,7,6,1,0,19,0,0.4,0.6,0.6,5,1,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,3,33,1,0,0,0,0,24,2,3,2,3,1,0,0,0,35,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-food-service/src/main/java/food/StationFoodApplication.java,food.StationFoodApplication,class,11,12,1,11,2,1,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/config/SwaggerConfig.java,edu.fudan.common.config.SwaggerConfig,class,8,9,1,8,2,1,0,14,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,11,2,0,0,0,0,6,0,1,0,2,0,0,0,0,33,1,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-payment-service/src/main/java/com/trainticket/controller/PaymentController.java,com.trainticket.controller.PaymentController,class,13,15,2,13,4,1,0,7,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,1,0,1,0,1,1,0,0,19,4,0,0,0,0,9,0,1,0,2,0,0,0,0,26,1,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/mtc/ChainMetricsAtcfg.java,org.myproject.ms.monitoring.mtc.ChainMetricsAtcfg$PickMetricIfMetricsIsMissing,innerclass,6,6,0,6,5,2,0,10,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,3,0,1,0,2,3,0,1,23,5,0,2,0,0,8,0,5,2,5,1,0,0,0,61,8,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,class,4,9,5,4,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,6,0,0,0,0,1,16,0,0,0,0,0,4,1,6,0,6,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,assurance.service.AssuranceServiceImpl,class,12,14,2,12,21,1,0,42,0,0.0625,0.75,0.75,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,6,128,18,2,9,0,1,36,18,16,0,17,2,0,0,0,55,1,18
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/FoodOrder.java,edu.fudan.common.entity.FoodOrder,class,1,3,2,1,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,7,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-route-service/src/main/java/route/repository/RouteRepository.java,route.repository.RouteRepository,interface,4,6,2,4,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-delivery-service/src/test/java/food_delivery/controller/FoodDeliveryControllerTest.java,food_delivery.controller.FoodDeliveryControllerTest,class,15,15,0,15,10,1,0,32,0,0.325,1.0,1.0,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,61,0,0,0,0,0,10,0,18,0,20,0,0,0,0,45,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Contacts.java,edu.fudan.common.entity.Contacts,class,5,16,11,5,7,1,0,9,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,0,0,6,0,0,0,0,0,26,5,0,5,0,1,0,3,3,2,8,1,0,0,0,27,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/EBPProc.java,org.myproject.ms.monitoring.instrument.async.ExecutorMethodInterceptor,class,5,7,2,5,4,1,0,9,1,0.33333334,1.0,1.0,3,0,1,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,20,3,0,1,0,0,0,0,5,0,5,1,0,0,0,22,0,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/Item.java,org.myproject.ms.monitoring.Item,class,8,68,60,8,69,1,0,51,651,0.94217485,0.15365854,0.56707317,43,6,37,2,0,4,41,0,2,4,37,21,20,16,0,1,32,0,29,392,38,1,16,0,27,34,74,83,41,47,2,0,1,0,124,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/THSResp.java,org.myproject.ms.monitoring.instrument.web.THSResp,class,8,9,1,8,5,2,0,9,0,0.375,1.0,1.0,4,0,3,0,0,1,4,0,0,0,2,1,0,2,0,0,2,0,2,21,2,0,0,0,0,1,0,2,0,2,1,0,0,0,29,0,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/service/ConfigServiceImplTest.java,config.service.ConfigServiceImplTest,class,11,11,0,11,11,1,0,18,0,0.09090909,0.8181818,0.8181818,11,0,11,0,0,0,11,0,0,0,3,0,0,3,0,0,0,0,0,69,0,0,0,0,0,31,10,18,0,20,0,0,0,0,34,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-contacts-service/src/main/java/contacts/repository/ContactsRepository.java,contacts.repository.ContactsRepository,interface,4,6,2,4,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/spl/AlwaysSampler.java,org.myproject.ms.monitoring.spl.AlwaysSampler,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/SleuthProperties.java,org.myproject.ms.monitoring.atcfg.SleuthProperties,class,1,2,1,1,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,1,0,4,0,2,0,0,0,0,11,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/repository/TripRepository.java,travel2.repository.TripRepository,interface,4,6,2,4,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel2-service/src/main/java/travel2/service/TravelServiceImpl.java,travel2.service.TravelServiceImpl,class,29,31,2,29,53,1,0,99,0,0.6416667,1.0,1.0,20,1,12,8,0,0,12,0,0,0,6,1,0,3,0,3,1,0,6,370,42,5,20,1,0,66,33,89,20,89,3,4,0,0,147,1,28
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/LTTPTExec.java,org.myproject.ms.monitoring.instrument.async.LTTPTExec,class,12,14,2,12,18,2,0,14,0,0.5256411,1.0,1.0,13,0,10,3,0,0,10,0,0,0,6,1,0,6,0,0,3,0,1,71,10,0,3,2,0,3,0,6,0,6,2,0,0,0,53,1,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/SoldTicket.java,edu.fudan.common.entity.SoldTicket,class,1,3,2,1,1,1,0,0,0,0.18181819,NaN,NaN,1,0,1,0,0,0,1,0,0,0,11,0,0,11,0,0,0,0,0,24,0,0,0,0,0,0,9,9,0,11,0,0,0,0,18,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-consign-price-service/src/main/java/consignprice/config/SecurityConfig.java,consignprice.config.SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/main/java/train/service/TrainService.java,train.service.TrainService,interface,2,6,4,2,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/test/java/adminbasic/controller/AdminBasicInfoControllerTest.java,adminbasic.controller.AdminBasicInfoControllerTest,class,16,16,0,16,22,1,0,44,0,0.2840909,1.0,1.0,22,0,22,0,0,0,22,0,0,0,4,0,0,4,0,0,0,0,0,137,0,0,0,0,0,22,0,46,0,48,0,0,0,0,48,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-consign-price-service/src/main/java/consignprice/entity/ConsignPrice.java,consignprice.entity.ConsignPrice,class,8,15,7,8,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,0,0,6,0,0,0,0,0,10,0,0,0,0,0,9,1,0,0,6,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TACHRFW.java,org.myproject.ms.monitoring.instrument.web.client.TACHRFW,class,14,16,2,14,8,2,0,8,3,0.42857143,0.9,1.0,7,0,5,2,0,0,5,0,0,0,2,0,0,0,0,2,2,0,0,42,4,0,0,0,0,0,0,11,0,7,0,0,0,0,49,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp,class,18,19,1,18,8,2,0,5,0,0.0,1.0,1.0,6,0,5,0,1,0,6,0,0,0,1,0,0,1,0,0,1,0,0,167,1,0,1,0,0,0,0,7,0,3,1,1,4,0,31,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-consign-service/src/main/java/consign/entity/GetPriceDomain.java,consign.entity.GetPriceDomain,class,1,1,0,1,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/security/jwt/JWTFilter.java,edu.fudan.common.security.jwt.JWTFilter,class,6,36,30,6,2,2,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0,0,0,1,0,1,1,0,0,0,23,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/main/java/train/init/InitData.java,train.init.InitData,class,5,5,0,5,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,41,0,0,0,0,0,6,6,6,0,2,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/main/java/config/init/InitData.java,config.init.InitData,class,5,5,0,5,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,3,0,1,0,2,0,0,0,0,21,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-service/src/main/java/order/entity/OrderAlterInfo.java,order.entity.OrderAlterInfo,class,6,9,3,6,1,1,0,0,0,0.75,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,4,2,1,0,4,0,0,0,0,13,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl,class,31,34,3,31,62,1,0,103,0,0.6394558,1.0,1.0,21,1,13,8,0,0,13,0,0,0,7,2,0,5,0,2,2,0,7,433,42,7,23,2,0,69,36,101,21,99,3,3,1,0,156,1,33
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/ItemExtractor.java,org.myproject.ms.monitoring.ItemExtractor,interface,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/entity/Ticket.java,edu.fudan.common.entity.Ticket,class,1,10,9,1,2,1,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-food-service/src/main/java/trainFood/service/TrainFoodService.java,trainFood.service.TrainFoodService,interface,3,6,3,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/main/java/execute/controller/ExecuteControlller.java,execute.controller.ExecuteControlller,class,12,14,2,12,3,1,0,5,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,0,15,3,0,0,0,0,9,0,1,0,2,0,0,0,0,27,1,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/service/TravelServiceImpl.java,travel.service.TravelServiceImpl$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-seat-service/src/test/java/seat/controller/SeatControllerTest.java,seat.controller.SeatControllerTest,class,12,12,0,12,4,1,0,23,0,0.4375,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,27,0,0,0,0,0,4,0,8,0,10,0,0,0,0,30,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-service/src/main/java/travel/config/SecurityConfig.java,travel.config.SecurityConfig,class,13,13,0,13,3,2,0,15,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,11,0,0,0,0,0,1,0,0,66,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-service/src/main/java/fdse/microservice/config/SecurityConfig.java,SecurityConfig$Anonymous1,anonymous,1,1,0,1,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,-1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/HRTMap.java,org.myproject.ms.monitoring.instrument.web.client.HRTMap,class,3,4,1,3,4,1,0,6,0,0.0,1.0,1.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,26,2,0,0,0,0,0,0,2,0,2,1,1,0,0,12,0,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-security-service/src/main/java/security/init/InitData.java,security.init.InitData,class,5,5,0,5,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,6,0,2,2,3,0,0,0,0,17,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceTicketInfo.java,TestServiceTicketInfo,class,7,7,0,7,5,1,0,22,0,0.16666667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,3,42,0,0,0,0,0,21,6,12,3,11,1,0,0,0,46,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-service/src/main/java/order/entity/OrderInfo.java,order.entity.OrderInfo,class,1,6,5,1,13,1,0,0,50,0.81196576,0.17948718,0.32051283,13,0,13,0,0,0,13,0,0,0,9,0,0,9,0,0,0,0,0,59,5,0,0,0,0,0,1,17,0,9,0,0,0,0,32,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/test/java/inside_payment/service/InsidePaymentServiceImplTest.java,inside_payment.service.InsidePaymentServiceImplTest,class,20,20,0,20,16,1,0,31,0,0.48958334,0.875,0.875,16,0,16,0,0,0,16,0,0,0,6,0,0,5,0,1,0,0,0,132,0,0,0,0,0,37,18,39,1,43,0,1,0,0,59,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceListenableFutureCallbackWrapper,innerclass,6,6,0,6,3,1,0,2,0,0.0,1.0,1.0,3,0,2,1,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,17,10,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-contacts-service/src/main/java/contacts/service/ContactsService.java,contacts.service.ContactsService,interface,3,7,4,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-train-service/src/test/java/train/service/TrainServiceImplTest.java,train.service.TrainServiceImplTest,class,10,10,0,10,10,1,0,21,0,0.1,0.8,0.8,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,61,0,0,0,0,0,4,0,15,0,17,0,0,0,0,27,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-contacts-service/src/main/java/contacts/controller/ContactsController.java,contacts.controller.ContactsController,class,19,21,2,19,8,1,0,14,0,0.1875,0.75,0.75,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,1,37,8,0,0,0,0,25,0,1,0,2,0,0,0,0,35,1,8
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/SWProp.java,org.myproject.ms.monitoring.instrument.web.SWProp$Template,innerclass,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,9,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-route-service/src/main/java/adminroute/controller/AdminRouteController.java,adminroute.controller.AdminRouteController,class,16,18,2,16,4,1,0,9,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,1,1,0,0,1,1,0,0,19,4,0,0,0,0,10,0,1,0,2,0,0,0,0,35,1,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-travel-service/src/main/java/admintravel/controller/AdminTravelController.java,admintravel.controller.AdminTravelController,class,17,19,2,17,5,1,0,12,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,2,1,0,1,0,1,1,0,0,23,5,0,0,0,0,12,0,1,0,2,0,0,0,0,36,1,4
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-service/src/main/java/fdse/microservice/service/StationService.java,fdse.microservice.service.StationService,interface,3,7,4,3,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-payment-service/src/main/java/com/trainticket/repository/PaymentRepository.java,com.trainticket.repository.PaymentRepository,interface,2,5,3,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/entity/AccountInfo.java,inside_payment.entity.AccountInfo,class,1,5,4,1,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/antn/SleuthAnnotatedParameter.java,org.myproject.ms.monitoring.antn.SleuthAnnotatedParameter,class,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-food-service/src/main/java/foodsearch/service/FoodService.java,foodsearch.service.FoodService,interface,3,6,3,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
