file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testDeleteByOrderId2/0,false,129,5,3,0,3,1,10,8,0,3,0,10,0,0,0,0,0,0,1,1,3,0,0,0,0,0,18,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testFindAssuranceById2/0,false,49,5,3,0,3,1,8,7,0,3,0,8,0,0,0,0,0,0,1,1,3,0,0,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testCreate3/0,false,92,5,2,0,2,1,9,7,0,2,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testDeleteById1/0,false,101,4,2,0,2,1,10,7,0,2,0,10,0,0,0,0,0,0,1,1,2,0,0,0,0,0,18,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testFindAssuranceByOrderId2/0,false,66,5,3,0,3,1,7,7,0,3,0,7,0,0,0,0,0,0,1,1,3,0,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,tesCreate2/0,false,84,4,2,0,2,1,7,6,0,2,0,7,0,0,0,0,0,0,1,2,2,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testModify2/0,false,139,5,3,0,3,1,9,8,0,3,0,9,0,0,0,0,0,0,2,2,3,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testGetAllAssurances2/0,false,170,4,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testGetAllAssuranceTypes/0,false,177,4,2,0,2,1,3,7,0,3,0,3,0,0,0,0,0,0,2,3,3,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testFindAssuranceByOrderId1/0,false,58,4,2,0,2,1,7,6,0,2,0,7,0,0,0,0,0,0,1,1,2,0,0,0,0,0,16,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testCreate1/0,false,75,5,3,0,3,1,7,7,0,3,0,7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testFindAssuranceById1/0,false,41,4,2,0,2,1,7,6,0,2,0,7,0,0,0,0,0,0,1,1,2,0,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,setUp/0,false,36,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testModify3/0,false,149,5,3,0,3,1,9,8,0,3,0,9,0,0,0,0,0,0,2,2,3,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testGetAllAssurances1/0,false,159,6,4,0,4,1,7,9,0,3,0,7,0,0,0,0,0,0,2,3,3,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/test/java/assurance/service/AssuranceServiceImplTest.java,assurance.service.AssuranceServiceImplTest,testDeleteByOrderId1/0,false,120,4,2,0,2,1,10,7,0,2,0,10,0,0,0,0,0,0,1,1,2,0,0,0,0,0,19,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-cancel-service/src/main/java/cancel/config/SecurityConfig.java,cancel.config.SecurityConfig$Anonymous1,addCorsMappings/1[cancel.config.CorsRegistry],false,50,1,0,0,0,1,6,3,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testSaveOrderInfo/0,false,162,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testFindAllOrder/0,false,193,4,1,0,1,1,14,5,0,1,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testHome/0,false,44,1,0,0,0,1,7,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetOrderById/0,false,134,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetTicketListByDateAndTripId/0,false,51,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,22,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testSecurityInfoCheck/0,false,152,4,1,0,1,1,16,6,0,2,0,16,0,0,0,0,0,0,2,0,2,1,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testQueryOrdersForRefresh/0,false,95,5,2,0,2,1,18,7,0,3,0,18,0,0,0,0,0,0,1,0,3,0,0,0,0,0,17,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCalculateSoldTicket/0,false,106,4,1,0,1,1,16,6,0,2,0,16,0,0,0,0,0,0,2,0,2,1,0,0,0,0,14,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testCreateNewOrder/0,false,62,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testDeleteOrder/0,false,184,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testGetOrderPrice/0,false,116,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testPayOrder/0,false,125,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testQueryOrders/0,false,84,5,2,0,2,1,18,7,0,3,0,18,0,0,0,0,0,0,1,0,3,0,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testAddCreateNewOrder/0,false,73,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,15,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,setUp/0,false,38,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testModifyOrder/0,false,143,4,1,0,1,1,16,5,0,1,0,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-order-other-service/src/test/java/other/controller/OrderOtherControllerTest.java,other.controller.OrderOtherControllerTest,testUpdateOrder/0,false,173,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-route-service/src/main/java/route/config/SecurityConfig.java,route.config.SecurityConfig$Anonymous1,addCorsMappings/1[route.config.CorsRegistry],false,51,1,0,0,0,1,6,3,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,setUp/0,false,29,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute2/0,false,59,6,1,0,1,1,6,19,0,8,0,6,0,0,0,0,0,0,9,6,8,3,0,2,0,0,21,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect1/0,false,93,6,1,0,1,1,6,14,0,6,0,6,0,0,0,0,0,0,7,5,6,2,0,1,0,0,16,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketExecute1/0,false,34,6,1,0,1,1,6,14,0,6,0,6,0,0,0,0,0,0,7,5,6,2,0,1,0,0,16,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-execute-service/src/test/java/execute/service/ExecuteServiceImplTest.java,execute.service.ExecuteServiceImplTest,testTicketCollect2/0,false,118,6,1,0,1,1,6,19,0,8,0,6,0,0,0,0,0,0,9,6,8,3,0,2,0,0,21,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,setUp/0,false,34,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testUpdateConfig/0,false,67,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testRetrieve/0,false,87,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testDeleteConfig/0,false,78,4,1,0,1,1,15,5,0,1,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testCreateConfig/0,false,56,5,2,0,2,1,17,7,0,3,0,17,0,0,0,0,0,0,1,0,3,0,0,0,0,0,12,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testHome/0,false,40,1,0,0,0,1,7,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-config-service/src/test/java/config/controller/ConfigControllerTest.java,config.controller.ConfigControllerTest,testQueryAll/0,false,47,4,1,0,1,1,14,5,0,1,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TCCall.java,org.myproject.ms.monitoring.instrument.async.TCCall,close/1[org.myproject.ms.monitoring.Item],false,26,4,3,0,3,2,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TCCall.java,org.myproject.ms.monitoring.instrument.async.TCCall,"TCCall/3[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.ItemNamer,java.util.concurrent.Callable<V>]",true,16,3,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/async/TCCall.java,org.myproject.ms.monitoring.instrument.async.TCCall,startSpan/0,false,21,3,3,0,3,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,randomForSpanIds/0,false,37,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,defaultSpanAdjuster/0,false,70,4,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,defaultSpanReporter/0,false,64,4,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,defaultTraceSampler/0,false,43,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,"sleuthTracer/6[org.myproject.ms.monitoring.Sampler,java.util.Random,org.myproject.ms.monitoring.ItemNamer,org.myproject.ms.monitoring.lgger.ItemLogger,org.myproject.ms.monitoring.ItemReporter,org.myproject.ms.monitoring.ChainKeys]",false,51,10,2,0,2,1,1,3,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/atcfg/TraceAutoConfiguration.java,org.myproject.ms.monitoring.atcfg.TraceAutoConfiguration,spanNamer/0,false,58,4,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"addMoney/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",false,45,5,0,0,0,1,3,4,1,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"createAccount/2[inside_payment.entity.AccountInfo,inside_payment.controller.HttpHeaders]",false,38,6,0,0,0,1,3,4,1,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"payDifference/2[inside_payment.entity.PaymentInfo,inside_payment.controller.HttpHeaders]",false,69,6,0,0,0,1,3,4,1,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"pay/2[inside_payment.entity.PaymentInfo,inside_payment.controller.HttpHeaders]",false,32,6,0,0,0,1,4,4,1,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,home/0,false,27,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,"drawBack/3[java.lang.String,java.lang.String,inside_payment.controller.HttpHeaders]",false,63,5,0,0,0,1,3,4,1,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAddMoney/1[inside_payment.controller.HttpHeaders],false,75,4,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryAccount/1[inside_payment.controller.HttpHeaders],false,57,4,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-inside-payment-service/src/main/java/inside_payment/controller/InsidePaymentController.java,inside_payment.controller.InsidePaymentController,queryPayment/1[inside_payment.controller.HttpHeaders],false,51,4,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-station-service/src/main/java/fdse/microservice/init/InitData.java,fdse.microservice.init.InitData,run/1[java.lang.String[]],false,16,2,3,0,3,1,3,54,0,1,1,3,0,0,0,0,0,0,13,13,13,0,0,0,0,0,9,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetTransferSearch/0,false,40,9,2,0,2,1,8,9,0,5,0,8,0,0,0,0,0,0,6,0,5,0,0,0,0,0,13,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,setUp/0,false,35,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetQuickest/0,false,94,9,2,0,2,1,8,22,0,13,0,8,0,0,0,0,0,0,13,1,13,0,0,1,0,0,25,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetCheapest/0,false,58,9,2,0,2,1,8,22,0,13,0,8,0,0,0,0,0,0,13,1,13,0,0,1,0,0,25,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-travel-plan-service/src/test/java/travelplan/service/TravelPlanServiceImplTest.java,travelplan.service.TravelPlanServiceImplTest,testGetMinStation/0,false,130,9,2,0,2,1,8,22,0,13,0,8,0,0,0,0,0,0,13,1,13,0,0,1,0,0,26,1,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/Chainer.java,org.myproject.ms.monitoring.Chainer,close/1[org.myproject.ms.monitoring.Item],false,29,1,14,14,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/Chainer.java,org.myproject.ms.monitoring.Chainer,"createSpan/2[java.lang.String,org.myproject.ms.monitoring.Item]",false,14,1,7,7,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/Chainer.java,org.myproject.ms.monitoring.Chainer,createSpan/1[java.lang.String],false,11,1,9,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/Chainer.java,org.myproject.ms.monitoring.Chainer,continueSpan/1[org.myproject.ms.monitoring.Item],false,20,1,13,13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
